"ELECTION_DATE","ELECTION_NAME","CONTEST_ID","CONTEST_NAME","PRECINCT_NUMBER","WARD","CANDIDATE","PARTY","VOTES"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","3","2","MURIEL E. BOWSER","DEM","385"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","3","2","DAVID A. CATANIA","IND","432"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","3","2","FAITH","STG","9"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","3","2","CAROL SCHWARTZ","IND","98"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","3","2","BRUCE MAJORS","LIB","19"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","3","2","WRITE-IN","NON","11"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","3","2","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","3","2","UNDER VOTES","","16"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","KRIS HAMMOND","REP","135"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","KYLE WALKER","LIB","18"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","G. LEE AIKIN","STG","27"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","JOHN C. CHEEKS","IND","35"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","PHIL MENDELSON","DEM","691"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","WRITE-IN","NON","3"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","UNDER VOTES","","62"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","MICHAEL D. BROWN","IND","89"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","FREDERICK STEINER","LIB","36"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","ERIC J. JONES","IND","24"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","KISHAN PUTTA","IND","33"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","WENDELL FELDER","IND","14"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","EUGENE PURYEAR","STG","73"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","COURTNEY R. SNOWDEN","IND","152"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","ANITA D. BONDS","DEM","367"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","BRIAN HART","IND","82"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","ROBERT WHITE","IND","173"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","CALVIN H. GURLEY","IND","6"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","ELISSA SILVERMAN","IND","238"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","MARC MORGAN","REP","122"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","GRAYLAN SCOTT HAGLER","IND","41"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","KHALID PITTS","IND","40"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","WRITE-IN","NON","8"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","OVER VOTES","","4"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","3","2","UNDER VOTES","","442"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","3","2","KARL A. RACINE","DEM","279"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","3","2","LATEEFAH WILLIAMS","DEM","45"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","3","2","EDWARD ""SMITTY"" SMITH","DEM","119"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","3","2","PAUL ZUKERBERG","DEM","187"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","3","2","LORIE MASTERS","DEM","176"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","3","2","WRITE-IN","NON","5"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","3","2","OVER VOTES","","2"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","3","2","UNDER VOTES","","159"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","3","2","DAVID SCHWARTZMAN","STG","76"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","3","2","PAUL STRAUSS","DEM","546"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","3","2","JOHN DANIEL","LIB","79"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","3","2","GLENDA J. RICHMOND","IND","66"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","3","2","WRITE-IN","NON","7"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","3","2","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","3","2","UNDER VOTES","","197"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","3","2","FRANKLIN GARCIA","DEM","534"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","3","2","MARTIN MOULTON","LIB","103"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","3","2","JOYCE ROBINSON-PAUL","STG","88"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","3","2","WRITE-IN","NON","10"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","3","2","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","3","2","UNDER VOTES","","236"
"11/4/2014","D.C. Generation Election","157","ADVISORY NEIGHBORHOOD COMMISSIONER 2A03","3","2","NO CANDIDATE FILED","","0"
"11/4/2014","D.C. Generation Election","157","ADVISORY NEIGHBORHOOD COMMISSIONER 2A03","3","2","WRITE-IN","NON","63"
"11/4/2014","D.C. Generation Election","157","ADVISORY NEIGHBORHOOD COMMISSIONER 2A03","3","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","157","ADVISORY NEIGHBORHOOD COMMISSIONER 2A03","3","2","UNDER VOTES","","198"
"11/4/2014","D.C. Generation Election","158","ADVISORY NEIGHBORHOOD COMMISSIONER 2A04","3","2","WILLIAM K. SMITH","NON","257"
"11/4/2014","D.C. Generation Election","158","ADVISORY NEIGHBORHOOD COMMISSIONER 2A04","3","2","THOMAS B. MARTIN","NON","196"
"11/4/2014","D.C. Generation Election","158","ADVISORY NEIGHBORHOOD COMMISSIONER 2A04","3","2","WRITE-IN","NON","2"
"11/4/2014","D.C. Generation Election","158","ADVISORY NEIGHBORHOOD COMMISSIONER 2A04","3","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","158","ADVISORY NEIGHBORHOOD COMMISSIONER 2A04","3","2","UNDER VOTES","","64"
"11/4/2014","D.C. Generation Election","159","ADVISORY NEIGHBORHOOD COMMISSIONER 2A05","3","2","PHILIP J. SCHREFER","NON","87"
"11/4/2014","D.C. Generation Election","159","ADVISORY NEIGHBORHOOD COMMISSIONER 2A05","3","2","GRAHAM MICHAEL GALKA","NON","47"
"11/4/2014","D.C. Generation Election","159","ADVISORY NEIGHBORHOOD COMMISSIONER 2A05","3","2","WRITE-IN","NON","4"
"11/4/2014","D.C. Generation Election","159","ADVISORY NEIGHBORHOOD COMMISSIONER 2A05","3","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","159","ADVISORY NEIGHBORHOOD COMMISSIONER 2A05","3","2","UNDER VOTES","","52"
"11/4/2014","D.C. Generation Election","161","ADVISORY NEIGHBORHOOD COMMISSIONER 2A07","3","2","JACKSON CARNES","NON","2"
"11/4/2014","D.C. Generation Election","161","ADVISORY NEIGHBORHOOD COMMISSIONER 2A07","3","2","WRITE-IN","NON","0"
"11/4/2014","D.C. Generation Election","161","ADVISORY NEIGHBORHOOD COMMISSIONER 2A07","3","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","161","ADVISORY NEIGHBORHOOD COMMISSIONER 2A07","3","2","UNDER VOTES","","0"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","3","2","FOR INITIATIVE 71","NON","580"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","3","2","AGAINST INITIATIVE 71","NON","317"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","3","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","3","2","UNDER VOTES","","75"
"11/4/2014","D.C. Generation Election","101","REGISTERED VOTERS - TOTAL","4","2","REGISTERED VOTERS - TOTAL","","2976"
"11/4/2014","D.C. Generation Election","102","BALLOTS CAST - TOTAL","4","2","BALLOTS CAST - TOTAL","","1013"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","4","2","NATALE LINO STRACUZZI","STG","37"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","4","2","NELSON F. RIMENSNYDER","REP","189"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","4","2","ELEANOR H. NORTON","DEM","653"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","4","2","TIMOTHY J. KREPP","IND","80"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","4","2","WRITE-IN","NON","11"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","4","2","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","4","2","UNDER VOTES","","42"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","4","2","NESTOR DJONKAM","IND","2"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","4","2","MURIEL E. BOWSER","DEM","398"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","4","2","DAVID A. CATANIA","IND","498"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","4","2","FAITH","STG","6"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","4","2","CAROL SCHWARTZ","IND","64"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","4","2","BRUCE MAJORS","LIB","23"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","4","2","WRITE-IN","NON","11"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","4","2","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","4","2","UNDER VOTES","","10"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","KRIS HAMMOND","REP","185"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","KYLE WALKER","LIB","39"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","G. LEE AIKIN","STG","27"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","JOHN C. CHEEKS","IND","31"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","PHIL MENDELSON","DEM","679"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","WRITE-IN","NON","5"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","UNDER VOTES","","47"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","MICHAEL D. BROWN","IND","98"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","FREDERICK STEINER","LIB","57"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","ERIC J. JONES","IND","21"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","KISHAN PUTTA","IND","43"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","WENDELL FELDER","IND","10"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","EUGENE PURYEAR","STG","40"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","COURTNEY R. SNOWDEN","IND","142"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","ANITA D. BONDS","DEM","335"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","BRIAN HART","IND","75"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","ROBERT WHITE","IND","153"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","CALVIN H. GURLEY","IND","8"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","ELISSA SILVERMAN","IND","266"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","MARC MORGAN","REP","176"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","GRAYLAN SCOTT HAGLER","IND","39"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","KHALID PITTS","IND","66"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","WRITE-IN","NON","14"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","OVER VOTES","","2"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","4","2","UNDER VOTES","","481"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","4","2","KARL A. RACINE","DEM","304"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","4","2","LATEEFAH WILLIAMS","DEM","40"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","4","2","EDWARD ""SMITTY"" SMITH","DEM","110"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","4","2","PAUL ZUKERBERG","DEM","191"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","4","2","LORIE MASTERS","DEM","188"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","4","2","WRITE-IN","NON","22"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","4","2","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","4","2","UNDER VOTES","","157"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","4","2","DAVID SCHWARTZMAN","STG","64"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","4","2","PAUL STRAUSS","DEM","569"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","4","2","JOHN DANIEL","LIB","101"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","4","2","GLENDA J. RICHMOND","IND","80"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","4","2","WRITE-IN","NON","16"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","4","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","4","2","UNDER VOTES","","183"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","4","2","FRANKLIN GARCIA","DEM","561"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","4","2","MARTIN MOULTON","LIB","134"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","4","2","JOYCE ROBINSON-PAUL","STG","79"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","4","2","WRITE-IN","NON","16"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","4","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","4","2","UNDER VOTES","","223"
"11/4/2014","D.C. Generation Election","156","ADVISORY NEIGHBORHOOD COMMISSIONER 2A02","4","2","REBECCA CODER","NON","321"
"11/4/2014","D.C. Generation Election","156","ADVISORY NEIGHBORHOOD COMMISSIONER 2A02","4","2","WRITE-IN","NON","11"
"11/4/2014","D.C. Generation Election","156","ADVISORY NEIGHBORHOOD COMMISSIONER 2A02","4","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","156","ADVISORY NEIGHBORHOOD COMMISSIONER 2A02","4","2","UNDER VOTES","","115"
"11/4/2014","D.C. Generation Election","157","ADVISORY NEIGHBORHOOD COMMISSIONER 2A03","4","2","NO CANDIDATE FILED","","0"
"11/4/2014","D.C. Generation Election","157","ADVISORY NEIGHBORHOOD COMMISSIONER 2A03","4","2","WRITE-IN","NON","26"
"11/4/2014","D.C. Generation Election","157","ADVISORY NEIGHBORHOOD COMMISSIONER 2A03","4","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","157","ADVISORY NEIGHBORHOOD COMMISSIONER 2A03","4","2","UNDER VOTES","","87"
"11/4/2014","D.C. Generation Election","160","ADVISORY NEIGHBORHOOD COMMISSIONER 2A06","4","2","FLORENCE E. HARMON","NON","184"
"11/4/2014","D.C. Generation Election","160","ADVISORY NEIGHBORHOOD COMMISSIONER 2A06","4","2","WRITE-IN","NON","6"
"11/4/2014","D.C. Generation Election","160","ADVISORY NEIGHBORHOOD COMMISSIONER 2A06","4","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","160","ADVISORY NEIGHBORHOOD COMMISSIONER 2A06","4","2","UNDER VOTES","","93"
"11/4/2014","D.C. Generation Election","168","ADVISORY NEIGHBORHOOD COMMISSIONER 2B06","4","2","MIKE SILVERSTEIN","NON","114"
"11/4/2014","D.C. Generation Election","168","ADVISORY NEIGHBORHOOD COMMISSIONER 2B06","4","2","WRITE-IN","NON","4"
"11/4/2014","D.C. Generation Election","168","ADVISORY NEIGHBORHOOD COMMISSIONER 2B06","4","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","168","ADVISORY NEIGHBORHOOD COMMISSIONER 2B06","4","2","UNDER VOTES","","52"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","4","2","FOR INITIATIVE 71","NON","671"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","4","2","AGAINST INITIATIVE 71","NON","298"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","4","2","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","4","2","UNDER VOTES","","44"
"11/4/2014","D.C. Generation Election","101","REGISTERED VOTERS - TOTAL","5","2","REGISTERED VOTERS - TOTAL","","3738"
